task_id,source_group_id,source_neuron_id,target_group_id,target_neuron_id,te_mean,te_std,te_sem,te_iqr,te_ci_lower,te_ci_upper,te_snr_linear,te_snr_db,mean_runtime
27,BC,1,POm,56,-0.368518221499888,0.7361013434706057,0.11638784170385137,1.1431905015101744,-0.5815474598885064,-0.13996144920050557,-0.5006351703725749,-inf,54.33732649683952
28,BC,1,POm,57,0.0873471300628953,0.18926340630814026,0.02992517208278015,0.30715472564870794,0.03027038084153906,0.14420751354590178,0.461510926843857,-6.716360241111813,13.326727664470672
29,BC,1,POm,58,0.40393295215238184,0.9612852505599898,0.15199254364476092,1.2566442933901296,0.11060648425142601,0.7006950366919624,0.42020092570553186,-7.530859903505584,78.76282314658165
30,BC,1,POm,59,-0.46491729548827954,0.6513722868799773,0.10299100156266704,0.7171143119481158,-0.6627653858167922,-0.26393741996158837,-0.7137505000637919,-inf,98.79630067944527
31,BC,1,POm,60,-0.5139699741563557,1.316814496843756,0.2082066532977437,2.024150370234759,-0.943653694430509,-0.12115238934229593,-0.39031311956868575,-inf,118.612344622612
32,BC,1,POm,61,-0.6933173750233596,0.6140726897708295,0.09709341742909008,0.9340048734717445,-0.8803675153503085,-0.502360144400478,-1.129047727691821,-inf,60.02043990492821
33,BC,1,POm,62,0.3485011161258507,1.4683709172124837,0.2321698274170995,2.271827235955115,-0.10790367570213694,0.7909317399256647,0.23733861249951474,-12.492632017674982,133.125709182024
34,BC,10,POm,46,-0.06329006726084038,0.6039296817160702,0.09548966704016643,0.9725058017394872,-0.2498362140544236,0.12804489853141574,-0.10479708015178396,-inf,258.69498962759974
35,BC,10,POm,47,-0.07911567414699708,0.4435070279612224,0.07012461833247231,0.5001480610953397,-0.2187635708604176,0.05858613444756766,-0.17838651736971908,-inf,287.72808651924134
36,BC,10,POm,48,-0.0023587161818632296,0.7165513468481611,0.11329671582507518,0.9680364835226456,-0.21713992773469165,0.21435587770480913,-0.0032917615635478627,-inf,197.10033732652664
37,BC,10,POm,49,0.023514058939911563,0.19894333587173613,0.03145570333332828,0.26247660218409763,-0.038533579655074694,0.08458079233115914,0.11819475549093879,-18.548035868736005,57.197620016336444
38,BC,10,POm,50,0.3456518961932463,0.7429199946297957,0.11746596511551076,1.0699636110728257,0.12345120464729245,0.5669477059142416,0.4652612645934883,-6.646062064467512,217.64185915589331
39,BC,10,POm,51,0.4313073389655159,1.496428540751896,0.2366061272229044,1.7201242104333687,-0.017804824253518575,0.8717653044452642,0.28822448063493966,-10.805382694372339,373.5237532734871
40,BC,10,POm,52,-0.014871973900262247,3.3251997344436397,0.5257602417914474,4.528886126575351,-1.0361785533569012,0.9684418931468227,-0.0044725054396621295,-inf,310.7848863720894
41,BC,10,POm,53,-0.325419974336911,0.6597689539567982,0.10431863119851215,0.981061953411519,-0.5245261453518666,-0.1269726145034231,-0.4932332332179115,-inf,138.88251118659974
42,BC,10,POm,54,0.10352353915757835,0.3666446369764684,0.057971607236561556,0.4285075462681398,-0.005805118810366552,0.21441311899380902,0.28235388907167513,-10.984124520451994,74.44692867994308
43,BC,10,POm,55,-0.04726507415074401,0.49057981132161627,0.07756747889359827,0.5798618201028809,-0.19059432630570053,0.10759300547076171,-0.09634533068821657,-inf,129.43502618074416
